schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/tradingstrategy-ai,Tradingstrategy,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIS-Bonn,AIS Bonn,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/paiml,Paiml,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airbus,Airbus,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Riksarkivet,Riksarkivet,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/maximhq,Maximhq,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Oxen-AI,Oxen,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Marker-Inc-Korea,Marker Korea,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/vast-ai,Vast,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aimclub,Aimclub,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AISaturdaysLagos,AISaturdaysLagos,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/cdcai,Cdcai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AICoE,AICoE,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/PennyLaneAI,PennyLaneAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/axolotl-ai-cloud,Axolotl Cloud,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airalab,Airalab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI21Labs,AI21Labs,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIR-DISCOVER,Air Discover,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/alphanome-ai,Alphanome,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/trypear,Trypear,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aidecentralized,Aidecentralized,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AssemblyAI-Community,AssemblyAI Community,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ReconAI,ReconAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/trycompai,Trycompai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/The-AI-Alliance,The Alliance,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/jupyter-naas,Jupyter Naas,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ros-claw,Ros Claw,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/spring-ai-community,Spring Community,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/trustyai-explainability,Trustyai Explainability,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/tinkoff-ai,Tinkoff,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/RelationalAI,RelationalAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/nullclaw,Nullclaw,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiken-lang,Aiken Lang,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/malaysia-ai,Malaysia,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI45Lab,AI45Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/maritaca-ai,Maritaca,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIGeeksGroup,AIGeeksGroup,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/krafton-ai,Krafton,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/sqliteai,Sqliteai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/RLHFlow,RLHFlow,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-for-developers,For Developers,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/NexaAI,NexaAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/OSCC-Project,OSCC Project,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/linto-ai,Linto,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/snorkel-ai,Snorkel,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-SW-Maestro-OSS,SW Maestro OSS,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ScrapeGraphAI,ScrapeGraphAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/eigent-ai,Eigent,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/langgptai,Langgptai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Engineer-Skool,Engineer Skool,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIRLab-POLIMI,AIRLab POLIMI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airframesio,Airframesio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/veniceai,Veniceai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/erc-8004,Erc 8004,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiidateam,Aiidateam,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/cheshire-cat-ai,Cheshire Cat,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AstrBotDevs,AstrBotDevs,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aimlapi,Aimlapi,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/KudoAI,Udio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aimat-lab,Aimat Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/QuantaAlpha,QuantaAlpha,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/lovstudio,Lovstudio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airacingtech,Airacingtech,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/meshy-dev,Meshy Dev,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/zylos-ai,Zylos,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI4Science-WestlakeU,AI4Science WestlakeU,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/LykosAI,LykosAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/hao-ai-lab,Hao Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/sinaptik-ai,Sinaptik,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/athina-ai,Athina,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ContextualAI,ContextualAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai4protein,Ai4Protein,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Integuru-AI,Integuru,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/gofireflyio,Gofireflyio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIKU-Official,AIKU Official,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/hanzoai,Hanzoai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-med,Med,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ailyProject,ailyProject,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/postgres-ai,Postgres,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/probabilisticai,Probabilisticai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/lablab-ai,Lablab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/SantanderAI,SantanderAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/BengaliAI,BengaliAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/All-Hands-AI,All Hands,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/IAHispano,IAHispano,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIVIETNAMResearch,AIVIETNAMResearch,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/buildwithflux,Buildwithflux,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/rh-aiservices-bu,Rh Aiservices Bu,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-twinkle,Twinkle,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Qualcomm-AI-research,Qualcomm research,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/TsinghuaAI,TsinghuaAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Aidoku,Aidoku,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aigc-apps,Aigc Apps,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/sovaai,Sovaai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiQuest-Intelligence,aiQuest Intelligence,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/flowdriveai,Flowdriveai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/flowaicom,Flowaicom,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/GeminiGenAI,GeminiGenAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/InfuseAI,InfuseAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/decodingai-magazine,Decodingai Magazine,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/moises-ai,Moises,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/DerwenAI,DerwenAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airwallex,Airwallex,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/albumentations-team,Albumentations Team,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Bria-AI,Bria,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/T3xtifyai,T3xtifyai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIoT-MLSys-Lab,AIoT MLSys Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Armur-Ai,Armur,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/CharHubAI,CharHubAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Klavis-AI,Klavis,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/IITGuwahati-AI,IITGuwahati,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Ansvar-Systems,Ansvar Systems,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AiuniAI,AiuniAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/SaharaLabsAI,SaharaLabsAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AmbiqAI,AmbiqAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Airthings,Airthings,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/nansen-ai,Nansen,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIR-THU,Air Thu,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/cisco-ai-defense,Cisco Defense,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/kontent-ai,Kontent,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/funstory-ai,Funstory,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/api7,Api7,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/timeseriesAI,timeseriesAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/SunbirdAI,SunbirdAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/sberbank-ai,Sberbank,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/character-ai,Character.AI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/kaiko-ai,Kaiko,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/kaistAI,kaistAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Tonic-AI,Tonic,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Ethara-Ai,Ethara,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Core,Core,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/SuperagenticAI,SuperagenticAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI4LAM,Ai4Lam,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/recursivelabsai,Recursivelabsai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/chai-research,Chai Research,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/RevylAI,RevylAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aitechnav,Aitechnav,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/vibing-ai,Vibing,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-village-agents,Village Agents,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/WaveSpeedAI,WaveSpeedAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airflow-plugins,Airflow Plugins,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIGCDesignGroup,AIGCDesignGroup,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Deci-AI,Deci AI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/FirmAI-Research,FirmAI Research,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/skit-ai,Skit,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/RetellAI,RetellAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aibtcdev,Aibtcdev,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airbus-cyber,Airbus Cyber,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/FederatedAI,FederatedAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Nexis-Network,Nexis Network,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AutodeskAILab,AutodeskAILab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/qureai,Qureai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/cvat-ai,Cvat,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ait-tr,Ait Tr,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai2es,Ai2Es,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/kubiyabot,Kubiyabot,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/maum-ai,Maum,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/recallai,Recallai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/nexthop-ai,Nexthop,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/shisa-ai,Shisa,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-S2-Lab,S2 Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/friendliai,Friendliai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AzatAI,AzatAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiwaves-cn,Aiwaves Cn,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/SparkAudio,SparkAudio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aidenlab,Aidenlab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/chatboxai,Chatboxai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/lunorai,Lunorai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/PolyAI-LDN,PolyAI LDN,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/giotto-ai,Giotto,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/boostcampaitech2,Boostcampaitech2,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai2cm,Ai2Cm,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AgnesAI-Labs,AgnesAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/antvis,Antvis,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AICLUB-IIITDM,Aiclub Iiitdm,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/KolosalAI,KolosalAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/fellowship,Fellowship,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Triton-AI,Triton,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIGC-Audio,AIGC Audio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/deepsense-ai,DeepSeek,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AiursoftWeb,AiursoftWeb,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aihpi,Aihpi,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AISeQLab,AISeQLab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/usacognition,Cognition AI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Improbable-AI,Improbable,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/PundiAI,PundiAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Robot-Book,Robot Book,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/riiid,Riiid,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/DoIT-Artificial-Intelligence,DoIT Artificial Intelligence,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/PayAINetwork,PayAINetwork,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/meetcleo,Meetcleo,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aurelio-labs,Aurelio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aipotheosis-labs,Aipotheosis,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/PreferredAI,PreferredAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Airstack-xyz,Airstack xyz,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI4LIFE-GROUP,Ai4Life,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ainfosec,Ainfosec,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiming,Aiming,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aitoss,Aitoss,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airtai,Airtai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/clue-ai,Clue,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/vectranetworks,Vectranetworks,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/plandex-ai,Plandex,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/surge-ai,Surge,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/BlockRunAI,BlockRunAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/zsibot,Zsibot,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Infra-Team,Infra Team,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airweave-ai,Airweave,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/digma-ai,Digma,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-builders,Builders,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/NeurAI-Lab,NeurAI Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/haomo-ai,Haomo,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/kodu-ai,Kodu,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aidos-lab,Aidos Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/refly-ai,Refly,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIOZNetwork,AIOZNetwork,,2026-08-28T20:04:31.731436+00:00
